longitude,latitude,house_id
36.33236208,32.29148114,D06-B17-H022
36.33217791,32.29153203,D06-B17-H023
36.33215458,32.29136892,D06-B17-H024
36.33201448,32.29136513,D06-B17-H025
36.33187123,32.29128099,D06-B17-H026
36.33204256,32.29156902,D06-B17-H027
36.33186813,32.29157692,D06-B17-H028
36.33179955,32.29146982,D06-B17-H029
36.33172368,32.2913297,D06-B17-H030
36.33161678,32.29140596,D06-B17-H031
36.33161564,32.29147953,D06-B17-H032
36.33164549,32.2916375,D06-B17-H033
36.33168252,32.29171835,D06-B17-H034
36.33149685,32.2917605,D06-B17-H035
36.33142219,32.29162799,D06-B17-H036
36.33140387,32.29147136,D06-B17-H037
36.33138197,32.29137237,D06-B17-H038
36.33125236,32.29138797,D06-B17-H039
36.33116031,32.29135875,D06-B17-H040
36.33127024,32.29156885,D06-B17-H041
36.33133584,32.29167287,D06-B17-H042
36.33125467,32.29179972,D06-B17-H043
36.3312199,32.29169784,D06-B17-H044
36.33119053,32.29165045,D06-B17-H045
36.33109834,32.29154737,D06-B17-H046
36.33092498,32.2915485,D06-B17-H047
36.33096896,32.291648,D06-B17-H048
36.33105941,32.29169089,D06-B17-H049
36.33107064,32.29179123,D06-B17-H050
36.33108573,32.2918375,D06-B17-H051
36.33124726,32.29190756,D06-B17-H052
36.33115128,32.29197248,D06-B17-H053
36.33100013,32.29202577,D06-B17-H054
36.3309301,32.29197948,D06-B17-H055
36.3308742,32.29189063,D06-B17-H056
36.33082389,32.29174029,D06-B17-H058
36.33080774,32.29164479,D06-B17-H059
36.33390747,32.29098491,D06-B18-H001
36.33387448,32.29083692,D06-B18-H002
36.333846,32.29075416,D06-B18-H003
36.33380974,32.29068147,D06-B18-H004
36.33379346,32.2906019,D06-B18-H005
36.33400073,32.29087543,D06-B18-H006
36.33404114,32.29096384,D06-B18-H007
36.33417492,32.29091169,D06-B18-H008
36.33411554,32.29080945,D06-B18-H009
36.3340767,32.29074285,D06-B18-H010
36.33402902,32.29065641,D06-B18-H011
36.33396623,32.29054803,D06-B18-H012
36.334018,32.29044192,D06-B18-H013
36.33415515,32.29052495,D06-B18-H014
36.33419291,32.29059984,D06-B18-H015
36.33421877,32.29067252,D06-B18-H016
36.33425984,32.29078463,D06-B18-H017
36.33440643,32.29084372,D06-B18-H018
36.33435885,32.29075688,D06-B18-H019
36.33433986,32.29065745,D06-B18-H020
36.33430142,32.29054375,D06-B18-H021
36.33421281,32.29040359,D06-B18-H022
36.33440482,32.2904874,D06-B18-H023
36.33446702,32.29064059,D06-B18-H024
36.33447035,32.29071332,D06-B18-H025
36.33450133,32.29078059,D06-B18-H026
36.33451993,32.29084259,D06-B18-H027
36.33472037,32.29074952,D06-B18-H028
36.33468113,32.29070815,D06-B18-H029
36.33463994,32.2906574,D06-B18-H030
36.33457445,32.29052115,D06-B18-H032
36.33447344,32.29036341,D06-B18-H033
36.33474113,32.29049698,D06-B18-H034
36.33483124,32.29064344,D06-B18-H035
36.33503911,32.29056349,D06-B18-H036
36.33492009,32.29047067,D06-B18-H037
36.33491588,32.29038121,D06-B18-H038
36.33484498,32.29028291,D06-B18-H039
36.33478303,32.29022435,D06-B18-H040
36.33499496,32.29022297,D06-B18-H041
36.33511884,32.29030049,D06-B18-H042
36.33515822,32.29041023,D06-B18-H043
36.33519679,32.29049083,D06-B18-H044
36.33520718,32.29057151,D06-B18-H045
36.33535252,32.29050029,D06-B18-H046
36.33532583,32.29045395,D06-B18-H047
36.33546633,32.29043298,D06-B18-H048
36.33536152,32.29033444,D06-B18-H049
36.33524217,32.29022722,D06-B18-H050
36.33517104,32.29013871,D06-B18-H051
36.33532325,32.29007527,D06-B18-H052
36.33541073,32.29014801,D06-B18-H053
36.33550594,32.29025819,D06-B18-H054
36.33558613,32.29036693,D06-B18-H055
36.33570373,32.29032418,D06-B18-H056
36.33565723,32.29022416,D06-B18-H057
36.33563323,32.29017194,D06-B18-H058
36.33559393,32.2901039,D06-B18-H059
36.33555202,32.29002643,D06-B18-H060
36.33551274,32.2899591,D06-B18-H061
36.33566304,32.2899543,D06-B18-H063
36.3357092,32.29003108,D06-B18-H064
36.33573935,32.29010866,D06-B18-H065
36.33578746,32.29019534,D06-B18-H066
36.33581981,32.29026784,D06-B18-H067
36.33596537,32.29023631,D06-B18-H068
36.33588503,32.29003537,D06-B18-H069
36.33586043,32.28991587,D06-B18-H070
36.33829308,32.28911811,D07-B01-H001
36.33833595,32.28921953,D07-B01-H002
36.33839793,32.28929885,D07-B01-H003
36.3384984,32.28943438,D07-B01-H005
36.33834999,32.28946348,D07-B01-H006
36.33812761,32.28927874,D07-B01-H008
36.3379238,32.28932232,D07-B01-H009
36.33801434,32.28934261,D07-B01-H010
36.33812498,32.28958197,D07-B01-H012
36.33808275,32.28952497,D07-B01-H013
36.3380208,32.28947228,D07-B01-H014
36.33792944,32.28944545,D07-B01-H015
36.33792944,32.28944545,D07-B01-H015
36.33773928,32.28934066,D07-B01-H016
36.33788431,32.28949867,D07-B01-H018
36.33798271,32.28959088,D07-B01-H019
36.33789168,32.28968798,D07-B01-H020
36.33766995,32.28958683,D07-B01-H022
36.33765655,32.28950663,D07-B01-H023
36.33760932,32.28943916,D07-B01-H024
36.33769468,32.2896863,D07-B01-H027
36.33757702,32.28984138,D07-B01-H029
36.33896319,32.28938401,D07-B02-H001
36.33883231,32.28922806,D07-B02-H002
36.33869848,32.28908847,D07-B02-H003
36.33869848,32.28908847,D07-B02-H003
36.33866013,32.28898428,D07-B02-H004
36.33889281,32.28900818,D07-B02-H005
36.33901849,32.28908248,D07-B02-H006
36.3393331,32.2892302,D07-B02-H009
36.3393331,32.2892302,D07-B02-H009
36.3392701,32.28917227,D07-B02-H010
36.33922117,32.28913774,D07-B02-H011
36.33913322,32.28899005,D07-B02-H012
36.33910142,32.28883971,D07-B02-H013
36.3392375,32.28879771,D07-B02-H014
36.33927962,32.28897297,D07-B02-H017
36.33935122,32.28905856,D07-B02-H018
36.33936731,32.28911079,D07-B02-H019
36.34065039,32.28991817,D07-B02-H020
36.3393977,32.28879551,D07-B02-H021
36.33949336,32.28867966,D07-B02-H022
36.33952417,32.28876012,D07-B02-H023
36.33954607,32.28883389,D07-B02-H024
36.33956456,32.28886771,D07-B02-H025
36.33967161,32.28873812,D07-B02-H026
36.33978169,32.2886724,D07-B02-H029
36.33986318,32.28877289,D07-B02-H030
36.33973686,32.28879016,D07-B02-H031
36.3398054,32.28879064,D07-B02-H032
36.34007795,32.28880741,D07-B02-H034
36.340227,32.2889054,D07-B02-H036
36.34032855,32.28887933,D07-B02-H041
36.3404802,32.28872931,D07-B02-H043
36.34059065,32.28858872,D07-B02-H046
36.34067295,32.2887385,D07-B02-H047
36.34066874,32.28887684,D07-B02-H048
36.34079924,32.28867126,D07-B02-H049
36.34093077,32.28869539,D07-B02-H050
36.34106329,32.28819935,D07-B02-H051
36.3410969,32.28828907,D07-B02-H052
36.34125652,32.28830078,D07-B02-H053
36.34143014,32.28808852,D07-B02-H056
36.34161141,32.28804659,D07-B02-H057
36.33631517,32.29041548,D07-B03-H001
36.33637668,32.29050476,D07-B03-H002
36.33640661,32.29039781,D07-B03-H004
36.33657194,32.290279,D07-B03-H005
36.33659721,32.29035901,D07-B03-H006
36.33659025,32.29046483,D07-B03-H007
36.33671439,32.2902663,D07-B03-H008
36.33711113,32.29031695,D07-B03-H010
36.33720665,32.29013326,D07-B03-H011
36.33721274,32.29019527,D07-B03-H012
36.33725564,32.29031432,D07-B03-H013
36.33737648,32.29025545,D07-B03-H014
36.33735835,32.29014224,D07-B03-H015
36.33735835,32.29014224,D07-B03-H015
36.33747734,32.29011747,D07-B03-H016
36.33749384,32.29022098,D07-B03-H017
36.337631,32.2901748,D07-B03-H018
36.33758817,32.29001574,D07-B03-H019
36.33784831,32.29002389,D07-B03-H020
36.33784831,32.29002389,D07-B03-H020
36.3379124,32.29018297,D07-B03-H021
36.33798815,32.29001879,D07-B03-H022
36.3381248,32.28999136,D07-B03-H023
36.33819383,32.29008756,D07-B03-H024
36.33827953,32.2899563,D07-B03-H025
36.33838356,32.28992816,D07-B03-H026
36.33841338,32.29004629,D07-B03-H027
36.33856812,32.29004585,D07-B03-H028
36.33854254,32.28996885,D07-B03-H029
36.3385107,32.28989808,D07-B03-H030
36.33864315,32.28981895,D07-B03-H031
36.33867257,32.28994892,D07-B03-H033
36.33880054,32.28985735,D07-B03-H035
36.33919146,32.28983549,D07-B04-H001
36.33913883,32.28973835,D07-B04-H002
36.33911381,32.28961876,D07-B04-H003
36.33929198,32.28950993,D07-B04-H004
36.33933203,32.28957687,D07-B04-H005
36.33935651,32.28965282,D07-B04-H006
36.33939389,32.28971535,D07-B04-H007
36.33950764,32.28968252,D07-B04-H008
36.33949172,32.28959318,D07-B04-H009
36.33943546,32.28948497,D07-B04-H010
36.33956073,32.28946684,D07-B04-H011
36.33960045,32.28957741,D07-B04-H012
36.33979405,32.2896317,D07-B04-H013
36.33977095,32.28953747,D07-B04-H014
36.33973786,32.28938984,D07-B04-H015
36.33989864,32.28939377,D07-B04-H016
36.33996258,32.28953424,D07-B04-H017
36.34016374,32.28950879,D07-B04-H018
36.34012885,32.28945176,D07-B04-H019
36.34007217,32.28937968,D07-B04-H020
36.34004642,32.28934172,D07-B04-H021
36.34018937,32.28925581,D07-B04-H022
36.34023645,32.28935502,D07-B04-H023
36.34033657,32.2893142,D07-B04-H024
36.34041218,32.28919225,D07-B04-H026
36.34048042,32.28927191,D07-B04-H027
36.34066678,32.28931227,D07-B04-H029
36.34064038,32.28925724,D07-B04-H030
36.34067733,32.28910418,D07-B04-H032
36.34072559,32.28917163,D07-B04-H033
36.34078044,32.28926374,D07-B04-H034
36.34093994,32.28907739,D07-B04-H037
36.34104532,32.28918526,D07-B04-H038
36.34120311,32.28911529,D07-B04-H039
36.34116158,32.28898157,D07-B04-H040
36.34154916,32.28904397,D07-B04-H043
36.34145803,32.2888937,D07-B04-H044
36.34164462,32.28885615,D07-B04-H045
36.34171209,32.28895492,D07-B04-H046
36.34184309,32.28891464,D07-B04-H048
36.34192195,32.28877301,D07-B04-H050
36.33670732,32.29069189,D07-B05-H001
36.33683779,32.29067428,D07-B05-H003
36.33693436,32.29067473,D07-B05-H004
36.33720044,32.29066188,D07-B05-H007
36.33723539,32.2907691,D07-B05-H008
36.33725961,32.29087358,D07-B05-H009
36.33744227,32.2909314,D07-B05-H013
36.33731227,32.29062518,D07-B05-H015
36.33748378,32.29066187,D07-B05-H016
36.33764769,32.29084067,D07-B05-H018
36.33758849,32.29060992,D07-B05-H020
36.33774122,32.29057274,D07-B05-H022
36.33774122,32.29057274,D07-B05-H022
36.33779384,32.29075322,D07-B05-H025
36.33790145,32.29081843,D07-B05-H026
36.33809807,32.29080335,D07-B05-H027
36.3380186,32.29065662,D07-B05-H028
36.33804595,32.29049477,D07-B05-H029
36.33815792,32.29062921,D07-B05-H031
36.33817889,32.29076272,D07-B05-H032
36.3382897,32.29061235,D07-B05-H033
36.33834989,32.29039906,D07-B05-H035
36.33846546,32.29058724,D07-B05-H039
36.33846546,32.29058724,D07-B05-H039
36.33846134,32.29068124,D07-B05-H040
36.33864185,32.29066205,D07-B05-H041
36.33861777,32.29046556,D07-B05-H042
36.33859424,32.29036818,D07-B05-H043
36.33876858,32.29036318,D07-B05-H044
36.33888947,32.29061964,D07-B05-H045
36.33892806,32.29076364,D07-B05-H046
36.33942137,32.29017226,D07-B06-H001
36.33948163,32.29030507,D07-B06-H003
36.33960109,32.29025751,D07-B06-H004
36.33955492,32.29010801,D07-B06-H005
36.33971139,32.29002775,D07-B06-H006
36.33971139,32.29002775,D07-B06-H006
36.33974914,32.29009839,D07-B06-H007
36.33977562,32.29021335,D07-B06-H008
36.34010642,32.29014232,D07-B06-H009
36.33998076,32.2899157,D07-B06-H011
36.34014378,32.28985235,D07-B06-H012
36.34028941,32.29000563,D07-B06-H013
36.34027448,32.28988672,D07-B06-H014
36.3402605,32.28977115,D07-B06-H015
36.34040929,32.28974003,D07-B06-H016
36.34039596,32.28982087,D07-B06-H017
36.34048911,32.28989229,D07-B06-H018
36.34050088,32.28995764,D07-B06-H019
,,D07-B06-H020
36.34054553,32.28979299,D07-B06-H021
36.34049426,32.28965047,D07-B06-H022
36.34088828,32.28961759,D07-B06-H026
36.34116617,32.2898248,D07-B06-H029
36.34126111,32.28969065,D07-B06-H030
36.34118969,32.28957584,D07-B06-H031
36.34116466,32.28949887,D07-B06-H032
36.34135032,32.28942886,D07-B06-H033
36.3413972,32.28950132,D07-B06-H034
36.34142935,32.28956957,D07-B06-H035
36.34166052,32.28967307,D07-B06-H038
36.3415486,32.28939278,D07-B06-H042
36.34167516,32.28943402,D07-B06-H043
36.3417286,32.28964761,D07-B06-H045
36.3418555,32.28951572,D07-B06-H046
36.3418497,32.28944544,D07-B06-H047
36.34183417,32.289383,D07-B06-H048
36.34198,32.28934958,D07-B06-H050
36.34199969,32.28956954,D07-B06-H052
36.34208048,32.2893142,D07-B06-H056
36.34203977,32.28924335,D07-B06-H057
36.34215222,32.28917367,D07-B06-H058
36.33758459,32.29122617,D07-B07-H001
36.33762844,32.29131591,D07-B07-H002
36.33766894,32.29140061,D07-B07-H003
36.33770722,32.29147104,D07-B07-H004
36.33773184,32.29156726,D07-B07-H005
36.33783894,32.29151314,D07-B07-H006
36.33776461,32.29128976,D07-B07-H009
36.33768742,32.29119419,D07-B07-H010
36.33768742,32.29119419,D07-B07-H010
36.33783586,32.29114501,D07-B07-H011
36.33788967,32.29123117,D07-B07-H012
36.33796732,32.29139913,D07-B07-H014
36.33812116,32.29146334,D07-B07-H016
36.33803348,32.29127953,D07-B07-H018
36.3381277,32.29110119,D07-B07-H020
36.3381422,32.29116499,D07-B07-H021
36.338251,32.29131861,D07-B07-H022
36.33836325,32.29130946,D07-B07-H023
36.33832773,32.29120276,D07-B07-H024
36.33831039,32.2911362,D07-B07-H025
36.33827101,32.29105457,D07-B07-H026
36.33840246,32.29104642,D07-B07-H027
36.33846578,32.29115445,D07-B07-H028
36.33858959,32.29117445,D07-B07-H031
36.33853695,32.29108688,D07-B07-H032
36.33849667,32.29098827,D07-B07-H033
36.3387254,32.29114075,D07-B07-H036
36.33876255,32.29121915,D07-B07-H037
36.33876486,32.29102277,D07-B07-H039
36.33886913,32.2909364,D07-B07-H041
36.33890178,32.29104805,D07-B07-H042
36.33904726,32.29093852,D07-B07-H046
36.33923272,32.2908344,D07-B07-H047
36.33934967,32.29104464,D07-B07-H048
36.33957395,32.29067499,D07-B08-H001
36.33964882,32.2908241,D07-B08-H002
36.33976909,32.29068904,D07-B08-H004
36.33971476,32.29057176,D07-B08-H005
36.33986644,32.29054506,D07-B08-H006
36.33994167,32.29076531,D07-B08-H008
36.34004773,32.29066381,D07-B08-H009
36.34022299,32.29069595,D07-B08-H011
36.3403392,32.29064662,D07-B08-H012
36.34029742,32.2905807,D07-B08-H013
36.34026439,32.29049924,D07-B08-H014
36.34038457,32.29039741,D07-B08-H015
36.34040576,32.2904764,D07-B08-H016
36.34042438,32.29061601,D07-B08-H017
36.34055185,32.29050564,D07-B08-H019
36.34050186,32.29038065,D07-B08-H020
36.34064551,32.29035559,D07-B08-H021
36.34068623,32.29042785,D07-B08-H022
36.34078275,32.29052371,D07-B08-H023
36.34099414,32.2904895,D07-B08-H024
36.34089822,32.29034576,D07-B08-H025
36.34086688,32.29025393,D07-B08-H026
36.3409642,32.2902089,D07-B08-H027
36.34099419,32.29030943,D07-B08-H028
36.34106837,32.29046302,D07-B08-H030
36.34121185,32.29036126,D07-B08-H032
36.34115955,32.29028645,D07-B08-H033
36.34111079,32.29020412,D07-B08-H034
36.34124819,32.29011966,D07-B08-H035
36.34127207,32.29021105,D07-B08-H036
36.34132566,32.29031109,D07-B08-H037
36.34148973,32.29031913,D07-B08-H038
36.34145379,32.29023181,D07-B08-H039
36.34143426,32.29015961,D07-B08-H040
36.34137856,32.29003618,D07-B08-H041
36.341519,32.29007224,D07-B08-H043
36.34158443,32.29014978,D07-B08-H044
36.34161854,32.29025134,D07-B08-H045
36.34174771,32.29021977,D07-B08-H046
36.34170194,32.29008685,D07-B08-H047
36.3418054,32.28993966,D07-B08-H048
36.34188924,32.29014832,D07-B08-H049
36.34202909,32.29010606,D07-B08-H050
36.34194175,32.28992583,D07-B08-H051
36.34194175,32.28992583,D07-B08-H051
36.34212156,32.2900527,D07-B08-H052
36.34222778,32.29006568,D07-B08-H053
36.34222778,32.29006568,D07-B08-H053
36.34239074,32.29008149,D07-B08-H054
36.34230111,32.29000063,D07-B08-H055
36.34226932,32.28994515,D07-B08-H056
36.34223632,32.28982193,D07-B08-H057
36.33721037,32.29218707,D07-B09-H001
36.33726627,32.29227739,D07-B09-H002
36.33732253,32.29239611,D07-B09-H003
36.3374646,32.2924,D07-B09-H004
36.33738172,32.29226129,D07-B09-H005
36.33735136,32.29214653,D07-B09-H006
36.33743724,32.292026,D07-B09-H007
36.33752629,32.29222372,D07-B09-H008
36.33755296,32.29228762,D07-B09-H009
36.33755296,32.29228762,D07-B09-H009
36.3376731,32.29230244,D07-B09-H010
36.3376731,32.29230244,D07-B09-H010
36.33755483,32.29206758,D07-B09-H012
36.33748821,32.29196692,D07-B09-H013
36.33764381,32.29189082,D07-B09-H014
36.33764381,32.29189082,D07-B09-H014
36.33772369,32.29193183,D07-B09-H015
36.3377386,32.29199185,D07-B09-H016
36.33782974,32.29205168,D07-B09-H017
36.33782974,32.29205168,D07-B09-H017
36.33781384,32.29224868,D07-B09-H018
36.33801351,32.29216583,D07-B09-H019
36.33794594,32.29192747,D07-B09-H021
36.33794594,32.29192747,D07-B09-H021
36.33790364,32.29184221,D07-B09-H022
36.33812416,32.29172542,D07-B09-H023
36.33818588,32.29188848,D07-B09-H024
36.33824009,32.29196965,D07-B09-H025
36.33829265,32.29174004,D07-B09-H026
36.33840904,32.29169747,D07-B09-H027
36.33842987,32.29175318,D07-B09-H028
36.33846765,32.29181473,D07-B09-H029
36.33859673,32.29203286,D07-B09-H030
36.33849264,32.29163621,D07-B09-H033
36.33873213,32.2917573,D07-B09-H035
36.33882863,32.29170452,D07-B09-H036
36.33881553,32.2916455,D07-B09-H037
36.33874567,32.29155985,D07-B09-H038
36.33874567,32.29155985,D07-B09-H038
36.33871856,32.29150167,D07-B09-H039
36.33889487,32.29151792,D07-B09-H040
36.33891986,32.29158599,D07-B09-H041
36.33897438,32.29149383,D07-B09-H042
36.33906376,32.29166328,D07-B09-H043
36.33906376,32.29166328,D07-B09-H043
36.33935652,32.2915866,D07-B09-H044
36.33926702,32.29143949,D07-B09-H045
36.33919976,32.2913945,D07-B09-H046
36.33927751,32.29136145,D07-B09-H047
36.33936163,32.29130931,D07-B09-H048
36.33940524,32.29138477,D07-B09-H049
36.33944086,32.2914615,D07-B09-H050
36.33950062,32.2915373,D07-B09-H051
36.33966436,32.29153485,D07-B09-H052
36.33963307,32.29138477,D07-B09-H053
36.33953322,32.29128487,D07-B09-H054
,,D07-B09-H082
36.33990647,32.291273,D07-B10-H001
36.34008646,32.29136986,D07-B10-H003
36.34004321,32.29131027,D07-B10-H004
36.34005881,32.29111604,D07-B10-H007
36.34009106,32.29116673,D07-B10-H008
36.34016752,32.29121167,D07-B10-H009
36.34022731,32.29131511,D07-B10-H010
36.34033021,32.29119813,D07-B10-H011
36.34017491,32.29110694,D07-B10-H012
36.34039771,32.29103407,D07-B10-H014
36.34050392,32.29127823,D07-B10-H017
36.34054788,32.2910987,D07-B10-H020
36.34042682,32.29097271,D07-B10-H021
36.34052113,32.29093333,D07-B10-H022
36.34066421,32.29116458,D07-B10-H023
36.34079463,32.29115107,D07-B10-H024
36.3407066,32.29099585,D07-B10-H025
36.34061633,32.29090275,D07-B10-H026
36.3410405,32.29098328,D07-B10-H031
36.34092231,32.29086549,D07-B10-H032
36.34088981,32.29079461,D07-B10-H033
36.34111099,32.29076507,D07-B10-H034
36.34116967,32.29084994,D07-B10-H035
36.34124846,32.29098559,D07-B10-H037
36.34135908,32.29094517,D07-B10-H038
36.34131852,32.29085642,D07-B10-H039
36.34121897,32.29073257,D07-B10-H041
36.34133303,32.29071032,D07-B10-H042
36.34148737,32.29093222,D07-B10-H043
36.34155233,32.29087931,D07-B10-H044
36.34148726,32.29072797,D07-B10-H045
36.34142228,32.2906227,D07-B10-H046
36.34135128,32.29053198,D07-B10-H047
36.34160675,32.29058662,D07-B10-H048
36.34169739,32.29074845,D07-B10-H050
36.3417869,32.29082193,D07-B10-H051
36.34179981,32.29069596,D07-B10-H052
36.34168902,32.29063015,D07-B10-H053
36.34181605,32.2905421,D07-B10-H055
36.34188844,32.29062335,D07-B10-H056
36.34194918,32.29070283,D07-B10-H057
36.34205967,32.29068896,D07-B10-H058
36.34194401,32.29052442,D07-B10-H060
36.34176582,32.2904162,D07-B10-H062
36.34182225,32.29038089,D07-B10-H063
36.34202186,32.29044875,D07-B10-H064
36.34202186,32.29044875,D07-B10-H064
36.34203158,32.29039386,D07-B10-H065
36.34219804,32.29062806,D07-B10-H066
36.34230169,32.29057044,D07-B10-H067
36.3422434,32.29048054,D07-B10-H068
36.34220715,32.29041531,D07-B10-H069
36.34214352,32.29032242,D07-B10-H070
36.3423458,32.29032357,D07-B10-H072
36.34243135,32.29046584,D07-B10-H074
36.3375683,32.2926757,D07-B11-H001
36.33765404,32.29287488,D07-B11-H003
36.33777129,32.29285449,D07-B11-H004
36.33777505,32.29270145,D07-B11-H005
36.33780741,32.29254552,D07-B11-H006
36.33793797,32.29252269,D07-B11-H007
36.33795298,32.29270459,D07-B11-H008
36.33805998,32.29264678,D07-B11-H009
36.33803325,32.29248708,D07-B11-H010
36.33818282,32.29243768,D07-B11-H011
36.33822272,32.29253781,D07-B11-H012
36.3382597,32.29260307,D07-B11-H013
36.33838017,32.29256284,D07-B11-H014
36.33834798,32.29248168,D07-B11-H015
36.3384722,32.2924592,D07-B11-H018
36.3386342,32.29248288,D07-B11-H019
36.33855923,32.29231079,D07-B11-H021
36.33885079,32.29235151,D07-B11-H024
36.33877218,32.29225831,D07-B11-H025
36.33890022,32.29214417,D07-B11-H026
36.33895244,32.29221921,D07-B11-H027
36.33897758,32.29229935,D07-B11-H028
36.33901868,32.2923955,D07-B11-H029
36.33912616,32.2923325,D07-B11-H030
36.33911283,32.29224916,D07-B11-H031
36.33905723,32.29214869,D07-B11-H032
36.33905723,32.29214869,D07-B11-H032
36.33922315,32.29220541,D07-B11-H034
36.33934625,32.29226413,D07-B11-H035
36.33933132,32.29216576,D07-B11-H036
36.33926102,32.29204658,D07-B11-H037
36.33949387,32.29194498,D07-B11-H038
36.3395284,32.29201496,D07-B11-H039
36.33960961,32.29210878,D07-B11-H040
36.33969598,32.29216668,D07-B11-H041
36.33971306,32.29203643,D07-B11-H043
36.33966047,32.29190613,D07-B11-H044
36.33973293,32.29187421,D07-B11-H045
36.33980591,32.29184223,D07-B11-H046
,,D07-B12-H001
36.3403799,32.29195841,D07-B12-H002
36.34035616,32.29186887,D07-B12-H003
36.3402624,32.29181825,D07-B12-H004
36.34018998,32.29174969,D07-B12-H005
36.34033225,32.29162463,D07-B12-H006
36.34041783,32.29163809,D07-B12-H008
36.34039234,32.29174414,D07-B12-H009
36.34044524,32.29180331,D07-B12-H010
36.34046853,32.29188655,D07-B12-H011
36.34061503,32.29185665,D07-B12-H012
36.34060159,32.29177469,D07-B12-H013
36.34056604,32.29169655,D07-B12-H014
36.34056604,32.29169655,D07-B12-H014
36.34052052,32.29159868,D07-B12-H015
36.34063677,32.29156271,D07-B12-H016
36.34067418,32.29169873,D07-B12-H017
36.34073382,32.29183873,D07-B12-H019
36.34088847,32.29180783,D07-B12-H020
36.3408366,32.29172863,D07-B12-H021
36.34080646,32.2916599,D07-B12-H022
36.34080488,32.29161579,D07-B12-H023
36.34076939,32.29155811,D07-B12-H024
36.3408906,32.29149215,D07-B12-H025
36.34092513,32.29156979,D07-B12-H026
36.34095768,32.29165265,D07-B12-H027
36.34110815,32.29171515,D07-B12-H029
36.34106666,32.29163042,D07-B12-H030
36.3410404,32.29156621,D07-B12-H031
36.34100093,32.2914677,D07-B12-H032
36.34112441,32.29138222,D07-B12-H033
36.34116593,32.29155784,D07-B12-H035
36.34123311,32.29149514,D07-B12-H038
36.34123311,32.29149514,D07-B12-H038
36.34133477,32.29140614,D07-B12-H040
36.34137353,32.29151191,D07-B12-H041
36.34137353,32.29151191,D07-B12-H041
36.34142028,32.29157501,D07-B12-H042
36.34142028,32.29157501,D07-B12-H042
36.34152311,32.29156212,D07-B12-H043
36.34142659,32.29140263,D07-B12-H045
36.34162836,32.29126403,D07-B12-H047
36.34174678,32.29137576,D07-B12-H049
36.34178669,32.29151208,D07-B12-H051
36.34177528,32.2912108,D07-B12-H055
36.34189746,32.29115563,D07-B12-H056
36.34195597,32.2913899,D07-B12-H058
36.34211035,32.29134069,D07-B12-H061
36.34207385,32.29121161,D07-B12-H062
36.34217868,32.29114494,D07-B12-H064
36.34224761,32.2913172,D07-B12-H066
36.34226641,32.29110155,D07-B12-H069
36.34245391,32.29109944,D07-B12-H071
36.34249887,32.29122547,D07-B12-H072
36.34264112,32.29116844,D07-B12-H073
36.34261692,32.29107318,D07-B12-H074
36.34261845,32.2909948,D07-B12-H075
36.3425077,32.29093562,D07-B12-H076
36.34277214,32.29112169,D07-B12-H081
36.33768743,32.29298988,D07-B13-H001
36.33768743,32.29298988,D07-B13-H001
36.33774498,32.29312854,D07-B13-H002
36.33784784,32.29332186,D07-B13-H003
36.33788117,32.29312391,D07-B13-H005
36.33787576,32.2928896,D07-B13-H006
36.33799749,32.29310366,D07-B13-H008
36.33818245,32.29314059,D07-B13-H009
36.33816286,32.29296969,D07-B13-H010
36.3381013,32.2928646,D07-B13-H011
36.3380237,32.29286426,D07-B13-H012
36.33803382,32.29275358,D07-B13-H013
36.33828457,32.29294263,D07-B13-H015
36.33838007,32.29282054,D07-B13-H018
36.33832966,32.2926776,D07-B13-H019
36.33845957,32.29265548,D07-B13-H020
36.33850587,32.29275349,D07-B13-H021
36.33857123,32.29284842,D07-B13-H022
36.33858154,32.2929384,D07-B13-H023
36.33877076,32.29296674,D07-B13-H024
36.33875037,32.29287493,D07-B13-H025
36.33866338,32.29267237,D07-B13-H027
36.3386315,32.29261233,D07-B13-H028
36.33880472,32.29258264,D07-B13-H029
36.33887205,32.29267424,D07-B13-H030
36.3388945,32.29278326,D07-B13-H031
36.33895132,32.29296871,D07-B13-H032
36.3390778,32.29276436,D07-B13-H034
36.33897005,32.29257597,D07-B13-H035
36.33909096,32.29252111,D07-B13-H036
36.33943391,32.29284284,D07-B13-H039
36.3393665,32.29271065,D07-B13-H040
36.33930783,32.29256958,D07-B13-H041
36.33946819,32.2925482,D07-B13-H042
36.3395171,32.29274072,D07-B13-H043
36.33953181,32.29283452,D07-B13-H044
36.33955971,32.29289983,D07-B13-H045
36.33968289,32.29284991,D07-B13-H046
36.33968289,32.29284991,D07-B13-H046
36.33965916,32.29274464,D07-B13-H047
36.33958513,32.29269344,D07-B13-H048
36.33958757,32.29256201,D07-B13-H049
36.3397108,32.29257902,D07-B13-H051
36.33974425,32.29266226,D07-B13-H052
36.33978717,32.29273674,D07-B13-H053
36.33991719,32.29278545,D07-B13-H055
36.33991922,32.2926637,D07-B13-H056
36.33987467,32.29256662,D07-B13-H057
36.33987467,32.29256662,D07-B13-H057
36.33984098,32.2924453,D07-B13-H058
36.33984098,32.2924453,D07-B13-H058
36.33996409,32.29246133,D07-B13-H060
36.34013054,32.29241647,D07-B13-H061
36.34006243,32.29233886,D07-B13-H062
36.34066621,32.29223686,D07-B14-H001
36.34072176,32.29233454,D07-B14-H002
36.34078848,32.29247618,D07-B14-H003
